IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban
487142532_8e77d4a376_179_8159033@N04.jpg,8159033@N04,31.235701,121.46862,2,12,339,0.0011040674218918411,0.37736215241966775,0.6215336906190956
487157149_401f70f672_204_8159033@N04.jpg,8159033@N04,31.235701,121.46862,2,13,206,0.2984431883224943,0.003432163554151657,0.6981246086415638
487157243_e18d20f05c_211_8159033@N04.jpg,8159033@N04,31.235701,121.46862,0,5,11,0.7773419776286659,0.0002047036317298634,0.22245328810987264
487188679_72c4e461e4_199_82927779@N00.jpg,82927779@N00,-33.527813,22.251491,2,10,233,0.0004980688212876672,0.4567258649203083,0.5427760375801078
487273430_02a2d59e36_205_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2,15,348,0.0005319699885264484,0.02568893293216945,0.9737788868654889
487288867_bd42496d28_179_8159033@N04.jpg,8159033@N04,39.923165,116.402549,2,11,109,0.07498322827551895,0.0002506299137827739,0.9247661860304888
487341048_fc37294bdf_170_8159033@N04.jpg,8159033@N04,35.012845,135.748786,2,15,143,0.03737096298527831,0.03821084848505052,0.9244181759531784
487349192_1c67d95fa1_224_8159033@N04.jpg,8159033@N04,35.012845,135.748786,2,11,330,0.06391674049513085,0.011229422924571963,0.9248537437830748
487365166_d1f723dd85_225_8159033@N04.jpg,8159033@N04,35.311483,139.549541,2,11,270,0.022180996681235854,0.058173080493759244,0.9196458846511746
487400637_f9cdf5e118_174_86122102@N00.jpg,86122102@N00,60.169695,24.965057,0,0,120,0.8858761581602721,0.003669422848133763,0.11045444006731486
487799243_19536f5161_201_16836474@N00.jpg,16836474@N00,-4.219137,-69.938964,1,6,224,0.0006051183805055871,0.9798544716086326,0.019540469675320082
487930298_88b99a29b3_219_7885919@N07.jpg,7885919@N07,-19.180759,15.922107,1,7,306,0.01641813786980606,0.7927486494218101,0.19083321181074098
487946030_c424464f47_191_7885919@N07.jpg,7885919@N07,-19.151654,15.096588,1,6,356,0.008935332207412827,0.9487797956321629,0.04228488169439615
487968221_39a7213c63_222_49503208420@N01.jpg,49503208420@N01,48.865575,2.361803,2,10,257,0.1744392248327884,0.03259997526465952,0.7929608125364762
488200305_001ec0b596_205_36093984@N00.jpg,36093984@N00,44.456482,-93.160414,2,12,83,0.008199133014203497,0.0006062080354714006,0.991194723088047
488223116_deb9583d6e_217_26519935@N00.jpg,26519935@N00,38.8494,121.391544,1,12,268,0.022937779352673715,0.4950893014192843,0.48197296844284665
488352231_861d4e0345_229_26519935@N00.jpg,26519935@N00,38.785535,121.141777,2,12,268,6.769465089484505e-05,0.4932209636017415,0.5067113551028042
488533345_9d423dbcc9_212_91548597@N00.jpg,91548597@N00,53.052467,-3.0049,2,12,149,1.7077456250734133e-05,2.275122221846032e-05,0.9999601396312241
488849133_3f1992698b_197_41894197861@N01.jpg,41894197861@N01,40.716053,-73.996052,0,0,139,0.5139743507235455,0.00017701811768056075,0.4858486319484525
489951235_38f25f4dbc_202_26519935@N00.jpg,26519935@N00,45.785519,126.594986,2,14,152,0.003343826602407507,0.30897227982725894,0.6876839263222649
491120385_b575e9fbec_198_70323761@N00.jpg,70323761@N00,42.352557,-71.11058,1,6,59,0.0007393413965814943,0.515767890534903,0.4834927270871958
491141179_d90b8ba06c_229_48313794@N00.jpg,48313794@N00,44.656565,21.850433,1,6,205,8.29557665986691e-05,0.9957339651558303,0.004183112593592941
491919321_7f6f92bd18_208_75653366@N00.jpg,75653366@N00,49.269341,-123.169816,2,14,339,0.008230851294825925,0.16086409187833084,0.8309050728220484
492904812_a8fc6c42fc_189_50435419@N00.jpg,50435419@N00,33.622195,-100.836982,1,6,350,0.010388604261483803,0.9712605413530611,0.018350858312762286
493339442_d3ad94d478_212_75653366@N00.jpg,75653366@N00,49.272001,-123.169001,1,6,194,0.0004782364899815761,0.8834141167964304,0.11610766619312862
493804398_82845b8a70_212_26519935@N00.jpg,26519935@N00,45.778179,126.660432,2,11,251,0.045926425214187994,0.0017251630182499866,0.9523484763260548
493818157_0f4712ffbd_186_26519935@N00.jpg,26519935@N00,45.778179,126.660432,2,11,251,8.328155730485953e-05,0.00014604557111397298,0.9997706324812217
494341167_98a4299863_195_62126383@N00.jpg,62126383@N00,32.347627,34.85361,1,6,243,0.0007269426468250462,0.5681921416049747,0.43108089176828734
494539179_286f16c126_194_62126383@N00.jpg,62126383@N00,32.501871,34.892749,2,11,13,0.06021320150927423,0.08197954083135528,0.8578072320302255
494541628_d95bd89475_190_62126383@N00.jpg,62126383@N00,32.501871,34.892749,1,6,49,0.0007002473928707786,0.6307137120400057,0.3685859887837495
494612871_db624a92e7_216_62126383@N00.jpg,62126383@N00,32.501871,34.892749,0,0,198,0.58073491247535,0.1335359976127961,0.2857290371449679
494631856_8b13dc40c1_230_26519935@N00.jpg,26519935@N00,43.787949,125.446186,1,6,205,0.0026553495674939143,0.9786311430778483,0.018713402214803665
494663092_d20ab908d1_189_26519935@N00.jpg,26519935@N00,43.787949,125.446186,1,8,189,0.057605435389525894,0.5348110774266388,0.407583437832173
494693270_3bdaf1fed9_194_26519935@N00.jpg,26519935@N00,43.787949,125.446186,2,12,291,5.264710701416084e-05,0.48470616686930323,0.5152412903614165
494764441_e72396a2c5_218_26519935@N00.jpg,26519935@N00,43.787949,125.446186,1,6,324,0.00016888041862062053,0.9975402313372186,0.002290936579095959
494842008_7ca250deeb_225_15632944@N00.jpg,15632944@N00,52.105384,16.115269,2,10,278,0.0319621941285444,0.0001642905561305419,0.967873526176501
495148240_8144db7f76_208_70323761@N00.jpg,70323761@N00,42.358115,-71.060197,0,2,3,0.9799765081000604,0.0001000267960336032,0.01992340724271191
495596403_4844e4b57f_199_81421684@N00.jpg,81421684@N00,36.48936,101.56641,2,15,181,0.2062840615047179,0.005089693815527596,0.7886261743784075
496049244_fd5374995a_194_8255645@N03.jpg,8255645@N03,31.223077,121.488876,2,15,112,0.006924819753777456,0.00021199647185721204,0.9928630822112172
496088575_223c579f58_221_91548597@N00.jpg,91548597@N00,53.191578,-2.894629,2,15,178,0.022401036711925393,0.0006267973986169295,0.9769721922970405
496139274_00d8ed4598_218_8255645@N03.jpg,8255645@N03,31.223077,121.488876,0,0,322,0.983261604900453,2.20066442000455e-05,0.01671636742569471
496150236_6afa5a9269_202_8255645@N03.jpg,8255645@N03,31.223077,121.488876,2,11,77,0.0013452651707002161,0.0006060359653545788,0.9980487744310977
496357171_bc920920d9_204_8255645@N03.jpg,8255645@N03,31.223077,121.488876,2,15,286,0.03226007406036857,0.0007668366930420056,0.9669731315114644
496364280_e562c40b2f_221_69212252@N00.jpg,69212252@N00,41.91173,-87.628959,1,8,151,0.0007141374639765274,0.584059343345146,0.41522654437963524
496591076_564ea30376_204_91548597@N00.jpg,91548597@N00,53.191279,-2.894114,0,5,238,0.7955110407642394,0.006157454181901834,0.1983315448700287
496602232_f6a3244a07_230_91548597@N00.jpg,91548597@N00,53.190613,-2.894822,2,15,319,0.009439607149147378,0.006590352457124027,0.9839700389500194
496664918_c8e6c33bc9_215_50517642@N00.jpg,50517642@N00,40.76785,-73.971483,2,12,272,0.00458484543127291,0.08435155466014566,0.9110636643048828
496688709_ea3cc1c272_203_91548597@N00.jpg,91548597@N00,53.192458,-2.883567,2,15,256,0.00714179304505258,0.00402720991968053,0.9888309750771356
496737328_83e03f544a_208_78225438@N00.jpg,78225438@N00,12.515268,-70.031061,2,15,71,0.16312754027283916,0.08020511341692327,0.7566674219598326
497027282_029b0c6a6e_198_36764971@N00.jpg,36764971@N00,36.83869,10.230846,0,5,238,0.9624270064261395,0.00023084202473633297,0.03734190724903286
497084808_7f76ca550d_213_36093984@N00.jpg,36093984@N00,47.778299,19.127497,2,14,49,0.0010638563598348583,0.007527325204478075,0.9914088948851258
497089887_014dfec0d7_228_36764971@N00.jpg,36764971@N00,36.844254,10.219087,1,6,273,0.004164930746895834,0.5829368511531783,0.41289817237311155
497192219_bdc260e715_200_36764971@N00.jpg,36764971@N00,36.404152,10.599746,2,12,351,2.571726167582833e-05,0.08075796781844247,0.9192162195674509
497743938_c423e6892c_194_8255645@N03.jpg,8255645@N03,64.131581,-21.913604,1,8,359,0.002466311363135354,0.6601930118673067,0.3373406259945497
497744338_26a6d8c107_228_8255645@N03.jpg,8255645@N03,64.131581,-21.913604,0,2,26,0.9855211682663096,0.0007194238616783366,0.013759550352443028
497783235_1abb3ea03a_194_8255645@N03.jpg,8255645@N03,64.131581,-21.913604,1,6,355,0.007019494732503517,0.9500617880767095,0.04291866384892273
497978640_a7130ed235_201_8255645@N03.jpg,8255645@N03,47.451076,12.386913,2,11,13,0.2093398792374046,0.052273088938818546,0.7383869908711063
498047349_f70a4c8971_195_8255645@N03.jpg,8255645@N03,46.206566,6.14685,1,7,234,0.00039182847201502113,0.9943567959070094,0.00525140980798966
498188970_2b625356a8_230_69212252@N00.jpg,69212252@N00,41.881431,-87.623777,1,6,324,0.03171365243406399,0.5519182501407158,0.41636812175238447
498284113_e7f6c19219_194_78225438@N00.jpg,78225438@N00,9.303405,-79.986991,2,13,103,0.19297276050247092,0.019694346560640952,0.7873329078638562
498312357_7d2d872a46_211_78225438@N00.jpg,78225438@N00,9.303405,-79.986991,0,0,336,0.8453078827955771,0.000166506995139315,0.15452557119836285
498409146_91798fa954_199_8255645@N03.jpg,8255645@N03,47.389168,12.63565,1,7,306,0.0020378033455433764,0.9976800056391499,0.0002821410479338926
498465013_81f201b042_206_8255645@N03.jpg,8255645@N03,47.389168,12.63565,1,6,234,3.0276164611819922e-05,0.9829309352300868,0.017038767941549793
498485332_5dcd314ad4_218_89904893@N00.jpg,89904893@N00,37.427484,-122.170618,2,14,49,0.0005977224788864532,0.024319282718096247,0.9750829914115684
498841097_8cee3322a2_217_70323761@N00.jpg,70323761@N00,40.728327,-73.979036,2,14,201,0.0009916711205739392,0.00014708410350516843,0.9988612350974071
499211654_515b8c018d_222_20194767@N00.jpg,20194767@N00,-6.160694,106.824874,0,4,122,0.9939382328739044,3.9911303872930404e-05,0.006021928927003789
499390073_b1534310b7_213_8255645@N03.jpg,8255645@N03,47.393236,12.638053,1,6,234,1.1556242018873064e-06,0.9833694467561859,0.016629406886908574
499393661_a7da0fd73e_206_8255645@N03.jpg,8255645@N03,47.393236,12.638053,1,6,305,2.309889584814484e-06,0.5446590746701432,0.45533859096632817
499400375_a0c6d01e46_192_8255645@N03.jpg,8255645@N03,47.393236,12.638053,0,0,43,0.9734373809984902,0.0007427706171796444,0.02581989772118476
499408237_330409e18c_211_8255645@N03.jpg,8255645@N03,47.393236,12.638053,0,0,274,0.9910277258845781,0.00045084768493097727,0.008521421946802832
499659206_1103c4e70c_216_8255645@N03.jpg,8255645@N03,34.945895,32.418937,1,6,110,0.0012880118055491607,0.9604972312678228,0.03821485386614398
499683969_b2ca7bd2ca_228_8255645@N03.jpg,8255645@N03,34.945895,32.418937,1,6,194,1.8970164232579023e-05,0.991199394760077,0.008781581896840862
499701055_d6ee97e838_204_8255645@N03.jpg,8255645@N03,34.945895,32.418937,1,6,110,0.003225783895501877,0.678426232651077,0.31834792393355116
499751900_1e49202d31_216_62126383@N00.jpg,62126383@N00,31.776683,35.23428,2,15,263,0.42157102950100445,0.0002546431179477615,0.5781742185330643
499752412_13b983eaf1_193_62126383@N00.jpg,62126383@N00,31.776829,35.233368,2,11,200,1.2456573852903663e-05,6.975681422771718e-05,0.9999176555724968
499799081_d6e215e5b9_190_62126383@N00.jpg,62126383@N00,31.776683,35.23428,2,12,53,0.24291283148386356,0.0014002787667877215,0.7556868219043622
500766074_168d93242a_226_15632944@N00.jpg,15632944@N00,51.118071,16.998682,2,14,201,0.09868374683239267,0.01088588105966437,0.8904304928668978
501870004_42c1eec191_224_93455345@N00.jpg,93455345@N00,50.244131,19.0242,2,14,152,0.002514773634217704,0.3489175421522077,0.6485676950856032
501878996_cc55537e92_192_93455345@N00.jpg,93455345@N00,50.244131,19.0242,0,5,238,0.9837975888076471,0.0006745684615339087,0.015527859281291967
502121673_eebb1e4d01_201_15632944@N00.jpg,15632944@N00,51.127471,16.952977,2,15,283,0.007141351144934305,0.004694503480489942,0.988164038887291
503421929_68286fb4cb_210_15632944@N00.jpg,15632944@N00,51.127067,16.982545,2,14,364,0.10484166144168228,0.03515537398232027,0.8600029715810322
503740661_a6a54ca25c_197_36887937@N00.jpg,36887937@N00,31.58323,74.323602,2,11,330,1.3671914427124121e-05,1.7604385505021192e-05,0.9999687408447447
503743049_3dc92c026e_189_36887937@N00.jpg,36887937@N00,31.583094,74.323247,0,11,12,0.5734031559291246,0.004338617979584569,0.42225832597647184
504206320_14d4567362_202_15632944@N00.jpg,15632944@N00,51.135685,17.002801,2,14,201,0.019165676459905967,0.29431245714613397,0.6865218941854323
504223553_be68d9444f_207_15632944@N00.jpg,15632944@N00,51.110473,16.945638,1,8,140,0.0002693464071832352,0.7501023670692675,0.24962832423746306
504349424_3a78b56e95_194_8255645@N03.jpg,8255645@N03,34.937663,32.86354,0,3,82,0.9961233267968231,0.0004431231473525088,0.003433593799937684
504358612_799ab02b0f_230_8255645@N03.jpg,8255645@N03,34.937874,32.86663,1,8,150,0.00044203097398745617,0.8207746548127304,0.1787833937425256
504360216_f134ae870b_212_8255645@N03.jpg,8255645@N03,34.937874,32.86663,0,2,303,0.9737698004327778,0.02111438810710453,0.005115884150920839
504530839_b058103c29_189_7224156@N03.jpg,7224156@N03,22.254932,113.905928,2,11,230,0.0330661119816682,0.10048129308597709,0.8664526108652808
504953029_951ba01c41_204_24311489@N00.jpg,24311489@N00,33.748036,-84.371362,1,8,57,0.0013907872395524379,0.5352127377109923,0.4633965516031111
505259739_1320df4907_223_62126383@N00.jpg,62126383@N00,32.704327,35.302162,0,5,211,0.8969220792154715,0.000303924058357552,0.10277396809441086
505709506_a8d5cf2355_209_15632944@N00.jpg,15632944@N00,51.098159,17.038078,2,10,278,0.19245071389833157,0.029547664487580505,0.7780015645477647
505815616_ba5ece864e_197_15632944@N00.jpg,15632944@N00,51.098159,17.038078,0,0,139,0.8060137596966506,4.444774690881559e-05,0.19394188433578385
505895467_111084263a_232_85417391@N00.jpg,85417391@N00,64.289015,-20.367279,1,6,48,0.00420868675258923,0.9692088898919664,0.02658241530775385
506290885_eab847f55c_206_99437479@N00.jpg,99437479@N00,70.396292,31.102294,2,10,266,0.0007225488957223192,0.14950254612383596,0.8497748864015193
506520812_6b9388aced_204_50994135@N00.jpg,50994135@N00,55.845403,-4.419507,2,11,84,8.134528178427303e-05,0.010265152813670575,0.9896535063791108
506546021_778c619a0c_200_50994135@N00.jpg,50994135@N00,55.845518,-4.423445,2,11,91,0.00019457508639586507,0.0005779710959181728,0.9992274374884929
507853636_e19ef8e118_218_62126383@N00.jpg,62126383@N00,31.704145,35.219421,2,12,76,0.19173662842513295,0.20419276371194428,0.604070697255338
507992543_2ef52e606d_232_8393530@N05.jpg,8393530@N05,25.073471,-77.327785,2,10,175,0.015335089424752368,0.2932689888934874,0.6913958260715845
507995491_be1642b016_223_8393530@N05.jpg,8393530@N05,25.073471,-77.327785,2,12,270,0.09281120227046813,0.10341722512680462,0.803771612200535
508033358_5d1f3bc07a_221_8393530@N05.jpg,8393530@N05,25.073471,-77.327785,0,5,9,0.9034823482215757,0.09651759951376417,4.352493212825509e-08
508092310_ed7d7da28a_217_62126383@N00.jpg,62126383@N00,32.717471,35.301647,2,14,364,0.000807422234069266,0.4618852718103028,0.5373072522444584
508344507_a1015d1cca_230_33463080@N00.jpg,33463080@N00,61.503661,23.74566,2,13,354,0.00017055918253383595,0.015578043762193516,0.9842514561200346
509419851_e5ce616c39_210_7412395@N07.jpg,7412395@N07,35.687574,-105.938372,2,12,265,5.814601231723948e-05,0.49629160129896044,0.5036502182335649
509733934_86d61a4c33_221_7885919@N07.jpg,7885919@N07,51.499483,-0.128585,2,11,334,0.00014245795561151908,0.00016465312228675089,0.9996928829157739
509757181_585351b261_192_7885919@N07.jpg,7885919@N07,51.505203,-0.092536,0,0,222,0.9767977783476027,0.0003307158779577435,0.02287154639949307
509964802_63d13dac86_200_90168643@N00.jpg,90168643@N00,38.050253,29.075317,2,11,10,7.91463260593761e-05,0.4917335681179349,0.5081873876007137
509993263_5ea97ad1ff_213_90168643@N00.jpg,90168643@N00,38.054579,29.111022,2,12,268,0.0016655477340457026,0.46028691498054286,0.5380475008794647
510020600_10c02010e8_218_90168643@N00.jpg,90168643@N00,38.63645,34.911632,1,7,30,0.09997523166720157,0.7803933103937197,0.11963140422000151
510101189_8f1f9c8498_189_90168643@N00.jpg,90168643@N00,37.981009,23.735961,0,4,188,0.6781081352216063,0.008004807503709799,0.3138871405428745
510206635_d8c55451dc_219_77392231@N00.jpg,77392231@N00,13.724085,100.392208,0,3,70,0.9998499217998476,5.699565574363019e-07,0.00014943458451346751
510985613_e2d8a6ffc8_210_62126383@N00.jpg,62126383@N00,31.77817,35.229763,2,10,278,0.4434698291671176,0.0005787980483680233,0.5559514222207724
511011880_e037e14708_194_62126383@N00.jpg,62126383@N00,32.821758,35.180454,0,2,303,0.9921298143361525,0.00244775595314195,0.0054223720801829245
511218374_ffd511c10b_213_62126383@N00.jpg,62126383@N00,31.778015,35.235278,2,11,230,0.00036171179817934274,0.0020245378892056465,0.9976137629726693
512851161_c25639142a_212_15376845@N00.jpg,15376845@N00,41.272815,-73.296822,2,11,86,0.0003202285557605822,0.03700041349027927,0.9626794397485876
513229443_567342115b_197_78221228@N00.jpg,78221228@N00,-37.814666,144.954986,2,15,307,0.0018417480172274736,0.014587077506348578,0.9835712084676516
513433290_f7a4b9ba3f_189_77392231@N00.jpg,77392231@N00,-8.524069,115.259628,1,6,186,0.27367541635794623,0.48230481164864614,0.244019814781268
513453328_03108e034b_227_7665941@N08.jpg,7665941@N08,49.291349,-123.127512,2,10,171,0.00021916303803948267,0.04536682157565508,0.9544139440741155
513619563_a02ef4b893_227_77392231@N00.jpg,77392231@N00,-8.527804,115.264949,2,11,330,0.10437899263167338,0.07527891644988927,0.8203421135556148
514155776_1e1d999aa9_194_62126383@N00.jpg,62126383@N00,32.501365,35.50249,2,11,292,0.0031333212512150155,0.38163008026197076,0.6152365998853213
514199752_603e772e1a_254_24311489@N00.jpg,24311489@N00,38.3964,-85.758232,0,0,285,0.9997178024759386,5.081677416640673e-06,0.00027708802951442735
514234452_8824524fbe_243_59555137@N00.jpg,59555137@N00,22.209656,114.027185,0,4,122,0.688396774278246,0.10830344880479004,0.20329972042373434
514246671_382722c992_204_62126383@N00.jpg,62126383@N00,32.501365,35.50249,1,6,187,0.19592067425879378,0.6661244230620014,0.13795501236647567
514257521_596115c6fb_193_62126383@N00.jpg,62126383@N00,32.501365,35.50249,1,7,317,0.3248970937877971,0.36970976474935924,0.30539309037044404
514403184_90ada8c017_213_14491548@N00.jpg,14491548@N00,48.854956,2.312471,0,5,90,0.9827443877077258,2.530672374145837e-05,0.017230343880775933
514769928_ba6d383a0a_250_36764971@N00.jpg,36764971@N00,35.340404,25.131568,0,2,45,0.9976633550540559,1.2324552274178835e-05,0.0023244376982891612
515228175_f6e7d4b36a_249_14491548@N00.jpg,14491548@N00,41.391567,2.164869,0,1,25,0.9020609752485029,0.000925583383235562,0.0970134800479201
515329274_3b230b2b46_223_77392231@N00.jpg,77392231@N00,-8.522286,115.264606,1,8,36,0.0023116177490187795,0.9454698729076654,0.05221850467670208
515336129_772a6aeee1_203_77392231@N00.jpg,77392231@N00,-8.522286,115.264606,1,8,104,1.540236153245141e-06,0.983533240768716,0.016465196599416122
515415850_e3a3aaa1ae_243_90168643@N00.jpg,90168643@N00,37.981009,23.735961,0,5,236,0.9998354837958586,5.0018087548137774e-05,0.00011444508025686834
515440055_024bc75999_230_90168643@N00.jpg,90168643@N00,37.981009,23.735961,2,11,292,0.0015317285533171798,0.48451927260791194,0.5139490205244215
515444837_6ce30b9c77_229_90168643@N00.jpg,90168643@N00,37.981009,23.735961,0,5,236,0.9922118124141831,0.00041625066368424467,0.00737184190117832
515907272_ca7e322b7a_211_36764971@N00.jpg,36764971@N00,37.973026,23.731327,2,15,227,0.006738696944424305,0.0010891023636361297,0.9921722335714236
515928079_378dce0e48_246_36764971@N00.jpg,36764971@N00,37.973026,23.731327,2,15,227,0.017100187255063126,0.00010702713247567885,0.9827928300765763
515965057_daa4d4f3cb_219_77392231@N00.jpg,77392231@N00,-8.522456,115.25053,1,8,249,0.0011518322454513452,0.8088263107320302,0.19002183968191133
516093992_bb6db23851_224_77392231@N00.jpg,77392231@N00,-8.797546,115.23199,0,4,64,0.7942546042610825,0.032290317093146115,0.17345515279317425
516111938_3db927d6d8_208_70323761@N00.jpg,70323761@N00,41.771359,-73.93059,2,13,206,0.008836643962837343,0.12413742495459701,0.867025901992065
516247144_166a1f88c8_190_36764971@N00.jpg,36764971@N00,37.975639,23.721392,2,14,362,0.0075281282767321045,0.33591389550610984,0.6565579995246082
516260063_f911d5d540_220_77392231@N00.jpg,77392231@N00,-8.51974,115.259799,2,14,201,0.023000572013192944,0.13414789021467755,0.84285148461551
516265388_23dc2a8660_224_77392231@N00.jpg,77392231@N00,-8.522456,115.25053,2,13,206,0.006022708040394065,0.0019618656991973182,0.9920153889510486
516399701_1ce0c241d0_226_36764971@N00.jpg,36764971@N00,37.969453,23.729352,0,3,198,0.9780522407213823,0.002194549260597256,0.019753219694196744
516535503_9eba8e366c_217_24311489@N00.jpg,24311489@N00,41.913403,-87.626727,2,10,175,0.00033781164420698673,0.3724071527339836,0.6272549396464315
516605197_12b65bc555_192_24311489@N00.jpg,24311489@N00,41.88864,-87.639559,2,15,361,0.03326566795437458,0.12928027039754397,0.8374540053408737
516726629_56a97a2b1c_240_41315423@N00.jpg,41315423@N00,38.623521,-90.204405,2,15,231,0.03711053473541748,0.0001440350854831074,0.9627455921311148
517461637_c024760a7b_222_15632944@N00.jpg,15632944@N00,54.611199,18.800954,2,10,278,0.3332679444049275,0.00030370183536243545,0.6664283824199435
517764000_ec7bfe285b_215_79039156@N00.jpg,79039156@N00,44.934425,9.672775,2,12,209,0.001771889291561024,0.45762204849964405,0.5406060929502985
517790025_691fdae8ca_201_79039156@N00.jpg,79039156@N00,44.934425,9.672775,2,14,362,0.0009219791088295182,0.398481551327059,0.6005965337383641
517839578_b7ad071121_227_78841376@N00.jpg,78841376@N00,48.873649,2.294887,2,11,12,0.004073946656550476,0.03626175735273485,0.9596644194348647
517885569_ff35e80659_236_51162504@N00.jpg,51162504@N00,51.552746,-3.577959,2,10,175,0.0015160729556835117,0.4942813054585291,0.5042025973182677
518524241_2e8d28653a_199_36887937@N00.jpg,36887937@N00,37.786613,-122.4031,0,4,295,0.9743122617279596,0.001117401586611777,0.024570398051835696
520371104_8d344a6cca_207_15632944@N00.jpg,15632944@N00,54.609223,18.797907,2,14,201,0.06713662203122794,0.09949127950517322,0.8333720050100624
520721897_11b0c68892_243_70323761@N00.jpg,70323761@N00,41.767238,-73.935332,0,2,215,0.9979696966688607,9.39202360292768e-05,0.0019363774447676008
521324374_96290dd123_234_7132415@N03.jpg,7132415@N03,45.516571,-122.674198,2,15,112,0.016119381307831304,0.0053928632404876,0.9784878033806166
521492794_594ee36866_196_72526577@N00.jpg,72526577@N00,37.047933,-122.016692,2,14,105,0.0602160752969958,0.3470701657963673,0.5927137271096399
522146989_f3d24c3af7_197_89904893@N00.jpg,89904893@N00,50.941271,6.956588,2,11,91,0.018492488101983895,0.004795389544995032,0.9767121485584198
522352784_c7bed80f30_190_61819159@N00.jpg,61819159@N00,41.907898,12.492828,2,11,10,0.01496986900480124,0.3362754533101153,0.6487546968021185
522353135_0c8a7fccd5_207_61819159@N00.jpg,61819159@N00,41.907898,12.492828,0,2,63,0.6533194869734871,0.03096950601607773,0.31571094005627387
522359457_1ee595e7ff_237_61819159@N00.jpg,61819159@N00,41.907898,12.492828,2,11,292,0.00036419297866174816,0.39351280036395053,0.6061230733862999
522365741_fdde31405e_196_61819159@N00.jpg,61819159@N00,41.907898,12.492828,2,15,270,0.0019096996536888122,0.0005586167482576343,0.9975317285453693
522373149_12fd8cd706_246_61819159@N00.jpg,61819159@N00,42.840541,12.350006,2,15,349,0.03674429967253445,0.3376579314171977,0.6255977973276003
522442470_18df9208d0_191_61819159@N00.jpg,61819159@N00,-33.862469,151.210069,2,10,171,0.003335714856934402,0.20464606546826758,0.792018157876484
522457904_8be307d8dd_250_61819159@N00.jpg,61819159@N00,-33.862469,151.210069,2,12,265,0.11089841752523455,0.34492309683424693,0.544178436145188
522458424_090d6fc78b_254_61819159@N00.jpg,61819159@N00,-33.862469,151.210069,2,15,181,0.03360669683661932,0.0008154708150147627,0.9655778486328774
522458704_fb92e7f6e3_232_61819159@N00.jpg,61819159@N00,-33.862469,151.210069,1,7,116,0.0006545520702250229,0.9840543722854989,0.015291034252761904
522493350_d9a845e836_240_61819159@N00.jpg,61819159@N00,-25.347283,131.055049,1,7,73,0.004155425362699194,0.8068564358827643,0.1889882350406964
522503678_d890e18189_238_61819159@N00.jpg,61819159@N00,-25.347283,131.055049,1,7,116,0.004479213202316146,0.9473148445024435,0.048206005393041096
522520876_5704206dda_206_61819159@N00.jpg,61819159@N00,-25.347283,131.055049,1,7,116,6.816133640751704e-05,0.9769084216329054,0.023023490576162542
522541314_95c3793313_216_61819159@N00.jpg,61819159@N00,-14.666716,145.448513,1,6,194,0.00018276635974956434,0.98664108307851,0.01317617821031547
523184139_a67f3e9222_204_51035632501@N01.jpg,51035632501@N01,48.884867,2.342507,2,12,7,0.16138197562624867,0.1577461998362395,0.6808717959672492
523223836_a75155bf3c_200_51035632501@N01.jpg,51035632501@N01,48.886151,2.34315,2,12,189,0.03401480108952759,0.06534865999866213,0.9006364100561726
523656350_d017c4c0c0_203_51035632501@N01.jpg,51035632501@N01,48.855298,2.312461,2,15,112,8.020207977632587e-05,1.4022262174118172e-05,0.9999059682000804
523815048_d11248f6c1_251_51035632501@N01.jpg,51035632501@N01,48.858249,2.294672,2,12,268,0.0004669133002093151,0.49039675697604324,0.5091362631823513
523882906_8593329b96_198_51035632501@N01.jpg,51035632501@N01,48.858249,2.294672,2,11,334,0.000693706210114442,0.005980106861727563,0.993326253362838
524802813_8278db8da6_214_61819159@N00.jpg,61819159@N00,45.838188,9.076595,2,14,87,0.007825409523803728,0.014658576265787815,0.9775159995058402
524999707_5413fe3302_246_80246871@N00.jpg,80246871@N00,48.861644,2.333596,2,11,252,0.00024220347486902938,0.0013690699135224804,0.9983886807654372
525908730_76edc9cf91_1131_51035632501@N01.jpg,51035632501@N01,48.858249,2.294672,1,6,187,0.004090644632981699,0.5142143117645168,0.48169506091851744
525950643_479ea495f5_1113_51035632501@N01.jpg,51035632501@N01,48.873039,2.771389,0,1,298,0.9939744907133701,4.8596547519430544e-05,0.005977072427627128
526275876_7b751d7336_1169_51035632501@N01.jpg,51035632501@N01,48.804545,2.121423,2,10,112,0.001961037860237269,0.00031129788641948153,0.9977276318495001
526336263_51ce3b1509_1082_51035632501@N01.jpg,51035632501@N01,48.804545,2.121423,2,11,252,0.000959180530148096,0.00899173150005339,0.9900489728422812
526505259_16f94e0e28_1189_8504005@N07.jpg,8504005@N07,51.518998,-0.137329,0,5,61,0.8356614482926972,0.004446175415139919,0.15989235401156066
526522859_51c9eda7c1_195_51035632501@N01.jpg,51035632501@N01,48.804545,2.121423,0,5,331,0.9803183004123639,0.0002523307452690915,0.0194292041598203
526692216_e114c8af6a_1190_51035632501@N01.jpg,51035632501@N01,48.860698,2.393729,2,11,226,0.00252244601111018,0.002312476657422735,0.9951650708542572
526710598_e2a4884500_231_8159033@N04.jpg,8159033@N04,34.714101,135.239982,2,15,245,0.010147647666883586,0.034633793751424946,0.9552185477385251
